time,logger,level,message,exception
2012-05-31 13:49:32.8891,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'agent/DEVPC12', update: True, ",
2012-05-31 13:49:32.8891,Raven.Database.DocumentDatabase,Debug,Put document agent/DEVPC12 with etag 00000000-0000-0300-0000-000000000068,
2012-05-31 13:49:32.8891,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 212 because: PUT agent/DEVPC12,
2012-05-31 13:49:32.8891,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0013994,
2012-05-31 13:49:32.8891,Raven.Database.Server.HttpServer,Debug,Request # 683: POST    -     2 ms - <default>  - 200 - /bulk_docs,
2012-05-31 13:49:32.8891,Raven.Database.Server.HttpServer,Debug,"	PUT agent/DEVPC12
",
2012-05-31 13:49:32.9051,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 212, for: ReducingExecuter, will wait for additional work",
2012-05-31 13:49:32.9051,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0300-0000-000000000067,
2012-05-31 13:49:32.9051,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 1 documents remained",
2012-05-31 13:49:32.9051,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 1 documents in IndexName: Temp/AgentRecords, LastIndexedEtag: 00000000-0000-0300-0000-000000000067",
2012-05-31 13:49:32.9051,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Temp/AgentRecords. (agent/DEVPC12),
2012-05-31 13:49:32.9051,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on agent/DEVPC12 result in index Temp/AgentRecords gave document: 	__document_id IS: agent/devpc12
",
2012-05-31 13:49:32.9051,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Temp/AgentRecords,
2012-05-31 13:49:32.9051,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 213 because: WORK BY IndexingExecuter,
2012-05-31 13:49:32.9051,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 213, for: ReducingExecuter, will wait for additional work",
2012-05-31 13:49:32.9051,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 213, for: IndexingExecuter, will wait for additional work",
2012-05-31 13:49:37.9046,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'agent/DEVPC12' was found,
2012-05-31 13:49:37.9046,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'agent/DEVPC12' was found,
2012-05-31 13:49:37.9046,Raven.Database.Server.HttpServer,Debug,Request # 684: GET     -     0 ms - <default>  - 200 - /docs/agent/DEVPC12,
2012-05-31 13:49:37.9086,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'agent/DEVPC12' was found,
2012-05-31 13:49:37.9086,Raven.Database.Server.HttpServer,Debug,Request # 685: GET     -     0 ms - <default>  - 304 - /docs/agent/DEVPC12,
2012-05-31 13:49:37.9416,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'agent/DEVPC12', update: True, ",
2012-05-31 13:49:37.9416,Raven.Database.DocumentDatabase,Debug,Put document agent/DEVPC12 with etag 00000000-0000-0300-0000-000000000069,
2012-05-31 13:49:37.9416,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 214 because: PUT agent/DEVPC12,
2012-05-31 13:49:37.9416,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0011050,
2012-05-31 13:49:37.9416,Raven.Database.Server.HttpServer,Debug,Request # 686: POST    -     1 ms - <default>  - 200 - /bulk_docs,
2012-05-31 13:49:37.9416,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0300-0000-000000000068,
2012-05-31 13:49:37.9416,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 214, for: ReducingExecuter, will wait for additional work",
2012-05-31 13:49:37.9416,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 1 documents remained",
2012-05-31 13:49:37.9416,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 1 documents in IndexName: Temp/AgentRecords, LastIndexedEtag: 00000000-0000-0300-0000-000000000068",
2012-05-31 13:49:37.9416,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Temp/AgentRecords. (agent/DEVPC12),
2012-05-31 13:49:37.9416,Raven.Database.Server.HttpServer,Debug,"	PUT agent/DEVPC12
",
2012-05-31 13:49:37.9416,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on agent/DEVPC12 result in index Temp/AgentRecords gave document: 	__document_id IS: agent/devpc12
",
2012-05-31 13:49:37.9416,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Temp/AgentRecords,
2012-05-31 13:49:37.9416,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 215 because: WORK BY IndexingExecuter,
2012-05-31 13:49:37.9416,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 215, for: IndexingExecuter, will wait for additional work",
2012-05-31 13:49:37.9416,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 215, for: ReducingExecuter, will wait for additional work",
2012-05-31 13:49:38.0356,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/AgentRecords for all documents,
2012-05-31 13:49:38.0356,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'agent/test1' was found,
2012-05-31 13:49:38.0356,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'agent/test3' was found,
2012-05-31 13:49:38.0356,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'agent/devpc12' was found,
2012-05-31 13:49:38.0356,Raven.Database.Server.HttpServer,Debug,Request # 687: GET     -     2 ms - <default>  - 200 - /indexes/dynamic/AgentRecords?query=&start=0&pageSize=128&aggregation=None,
2012-05-31 13:49:38.0356,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 1 ms
	Index: Temp/AgentRecords
	Results: 3 returned out of 3 total.
",
2012-05-31 13:49:38.2057,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'agent/DEVPC12' was found,
2012-05-31 13:49:38.2057,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'agent/DEVPC12' was found,
2012-05-31 13:49:38.2057,Raven.Database.Server.HttpServer,Debug,Request # 688: GET     -     0 ms - <default>  - 200 - /docs/agent/DEVPC12,
2012-05-31 13:49:38.2057,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'agent/DEVPC12' was found,
2012-05-31 13:49:38.2057,Raven.Database.Server.HttpServer,Debug,Request # 689: GET     -     0 ms - <default>  - 304 - /docs/agent/DEVPC12,
2012-05-31 13:49:38.2417,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'agent/DEVPC12', update: True, ",
2012-05-31 13:49:38.2417,Raven.Database.DocumentDatabase,Debug,Put document agent/DEVPC12 with etag 00000000-0000-0300-0000-00000000006a,
2012-05-31 13:49:38.2417,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 216 because: PUT agent/DEVPC12,
2012-05-31 13:49:38.2417,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0015753,
2012-05-31 13:49:38.2417,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 216, for: ReducingExecuter, will wait for additional work",
2012-05-31 13:49:38.2417,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0300-0000-000000000069,
2012-05-31 13:49:38.2417,Raven.Database.Server.HttpServer,Debug,Request # 690: POST    -     2 ms - <default>  - 200 - /bulk_docs,
2012-05-31 13:49:38.2417,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 1 documents remained",
2012-05-31 13:49:38.2417,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 1 documents in IndexName: Temp/AgentRecords, LastIndexedEtag: 00000000-0000-0300-0000-000000000069",
2012-05-31 13:49:38.2417,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Temp/AgentRecords. (agent/DEVPC12),
2012-05-31 13:49:38.2417,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on agent/DEVPC12 result in index Temp/AgentRecords gave document: 	__document_id IS: agent/devpc12
",
2012-05-31 13:49:38.2417,Raven.Database.Server.HttpServer,Debug,"	PUT agent/DEVPC12
",
2012-05-31 13:49:38.2417,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Temp/AgentRecords,
2012-05-31 13:49:38.2417,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 217 because: WORK BY IndexingExecuter,
2012-05-31 13:49:38.2417,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 217, for: ReducingExecuter, will wait for additional work",
2012-05-31 13:49:38.2417,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 217, for: IndexingExecuter, will wait for additional work",
2012-05-31 13:49:43.2442,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'agent/DEVPC12' was found,
2012-05-31 13:49:43.2442,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'agent/DEVPC12' was found,
2012-05-31 13:49:43.2442,Raven.Database.Server.HttpServer,Debug,Request # 691: GET     -    17 ms - <default>  - 200 - /docs/agent/DEVPC12,
2012-05-31 13:49:43.2442,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'agent/DEVPC12' was found,
2012-05-31 13:49:43.2442,Raven.Database.Server.HttpServer,Debug,Request # 692: GET     -     0 ms - <default>  - 304 - /docs/agent/DEVPC12,
2012-05-31 13:49:43.2772,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'agent/DEVPC12', update: True, ",
2012-05-31 13:49:43.2772,Raven.Database.DocumentDatabase,Debug,Put document agent/DEVPC12 with etag 00000000-0000-0300-0000-00000000006b,
2012-05-31 13:49:43.2772,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 218 because: PUT agent/DEVPC12,
2012-05-31 13:49:43.2772,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0029480,
2012-05-31 13:49:43.2772,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0300-0000-00000000006a,
2012-05-31 13:49:43.2772,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 218, for: ReducingExecuter, will wait for additional work",
2012-05-31 13:49:43.2772,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 1 documents remained",
2012-05-31 13:49:43.2772,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 1 documents in IndexName: Temp/AgentRecords, LastIndexedEtag: 00000000-0000-0300-0000-00000000006a",
2012-05-31 13:49:43.2772,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Temp/AgentRecords. (agent/DEVPC12),
2012-05-31 13:49:43.2772,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on agent/DEVPC12 result in index Temp/AgentRecords gave document: 	__document_id IS: agent/devpc12
",
2012-05-31 13:49:43.2772,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Temp/AgentRecords,
2012-05-31 13:49:43.2772,Raven.Database.Server.HttpServer,Debug,Request # 693: POST    -     5 ms - <default>  - 200 - /bulk_docs,
2012-05-31 13:49:43.2772,Raven.Database.Server.HttpServer,Debug,"	PUT agent/DEVPC12
",
2012-05-31 13:49:43.2772,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 219 because: WORK BY IndexingExecuter,
2012-05-31 13:49:43.2772,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 219, for: IndexingExecuter, will wait for additional work",
2012-05-31 13:49:43.2922,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 219, for: ReducingExecuter, will wait for additional work",
2012-05-31 13:49:43.5322,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'agent/DEVPC12' was found,
2012-05-31 13:49:43.5322,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'agent/DEVPC12' was found,
2012-05-31 13:49:43.5322,Raven.Database.Server.HttpServer,Debug,Request # 694: GET     -     0 ms - <default>  - 200 - /docs/agent/DEVPC12,
2012-05-31 13:49:43.5422,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'agent/DEVPC12' was found,
2012-05-31 13:49:43.5422,Raven.Database.Server.HttpServer,Debug,Request # 695: GET     -     0 ms - <default>  - 304 - /docs/agent/DEVPC12,
2012-05-31 13:49:43.5702,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'agent/DEVPC12', update: True, ",
2012-05-31 13:49:43.5702,Raven.Database.DocumentDatabase,Debug,Put document agent/DEVPC12 with etag 00000000-0000-0300-0000-00000000006c,
2012-05-31 13:49:43.6402,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 220 because: PUT agent/DEVPC12,
2012-05-31 13:49:43.6402,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0706749,
2012-05-31 13:49:43.6402,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 220, for: ReducingExecuter, will wait for additional work",
2012-05-31 13:49:43.6402,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0300-0000-00000000006b,
2012-05-31 13:49:43.6402,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 1 documents remained",
2012-05-31 13:49:43.6402,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 1 documents in IndexName: Temp/AgentRecords, LastIndexedEtag: 00000000-0000-0300-0000-00000000006b",
2012-05-31 13:49:43.6402,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Temp/AgentRecords. (agent/DEVPC12),
2012-05-31 13:49:43.6402,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on agent/DEVPC12 result in index Temp/AgentRecords gave document: 	__document_id IS: agent/devpc12
",
2012-05-31 13:49:43.6402,Raven.Database.Server.HttpServer,Debug,Request # 696: POST    -    72 ms - <default>  - 200 - /bulk_docs,
2012-05-31 13:49:43.6402,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Temp/AgentRecords,
2012-05-31 13:49:43.6402,Raven.Database.Server.HttpServer,Debug,"	PUT agent/DEVPC12
",
2012-05-31 13:49:43.6402,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 221 because: WORK BY IndexingExecuter,
2012-05-31 13:49:43.6402,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 221, for: IndexingExecuter, will wait for additional work",
2012-05-31 13:49:43.6402,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 221, for: ReducingExecuter, will wait for additional work",
2012-05-31 13:49:43.8732,Raven.Database.Server.HttpServer,Debug,Request # 697: GET     -    89 ms - <default>  - 200 - /stats?noCache=1619591260,
2012-05-31 13:49:49.9978,Raven.Database.Server.HttpServer,Debug,Request # 698: GET     -   113 ms - <default>  - 200 - /stats?noCache=-2046395498,
2012-05-31 13:49:52.4181,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-05-31 13:49:52.4181,Raven.Database.Server.HttpServer,Debug,Request # 699: GET     -     1 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-05-31 13:49:52.5151,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'agent/DEVPC12' was found,
2012-05-31 13:49:52.5151,Raven.Database.Server.HttpServer,Debug,Request # 700: GET     -     1 ms - <default>  - 200 - /docs/agent/DEVPC12,
2012-05-31 13:49:52.5151,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'agent/DEVPC12' was found,
2012-05-31 13:49:52.5151,Raven.Database.Server.HttpServer,Debug,Request # 701: GET     -     1 ms - <default>  - 200 - /docs/agent/DEVPC12,
2012-05-31 13:49:52.5391,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/AgentRecords for all documents,
2012-05-31 13:49:52.5391,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'agent/test1' was found,
2012-05-31 13:49:52.5391,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'agent/test3' was found,
2012-05-31 13:49:52.5391,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'agent/devpc12' was found,
2012-05-31 13:49:52.5391,Raven.Database.Server.HttpServer,Debug,Request # 702: GET     -     5 ms - <default>  - 200 - /indexes/dynamic/AgentRecords?query=&start=0&pageSize=128&aggregation=None,
2012-05-31 13:49:52.5421,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 4 ms
	Index: Temp/AgentRecords
	Results: 3 returned out of 3 total.
",
2012-05-31 13:49:52.7051,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'agent/DEVPC12' was found,
2012-05-31 13:49:52.7051,Raven.Database.Server.HttpServer,Debug,Request # 703: GET     -     0 ms - <default>  - 304 - /docs/agent/DEVPC12,
2012-05-31 13:49:52.9551,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'agent/DEVPC12' was found,
2012-05-31 13:49:52.9551,Raven.Database.Server.HttpServer,Debug,Request # 704: GET     -     0 ms - <default>  - 304 - /docs/agent/DEVPC12,
2012-05-31 13:49:53.6072,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'agent/DEVPC12' was found,
2012-05-31 13:49:53.6072,Raven.Database.Server.HttpServer,Debug,Request # 705: GET     -     0 ms - <default>  - 304 - /docs/agent/DEVPC12,
2012-05-31 13:49:53.6322,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'agent/DEVPC12' was found,
2012-05-31 13:49:53.6322,Raven.Database.Server.HttpServer,Debug,Request # 706: GET     -     0 ms - <default>  - 304 - /docs/agent/DEVPC12,
2012-05-31 13:49:53.9622,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'agent/DEVPC12', update: True, ",
2012-05-31 13:49:53.9622,Raven.Database.DocumentDatabase,Debug,Put document agent/DEVPC12 with etag 00000000-0000-0300-0000-00000000006d,
2012-05-31 13:49:53.9892,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'agent/DEVPC12' was found,
2012-05-31 13:49:53.9892,Raven.Database.Server.HttpServer,Debug,Request # 707: GET     -     0 ms - <default>  - 304 - /docs/agent/DEVPC12,
2012-05-31 13:49:54.0082,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'agent/DEVPC12' was found,
2012-05-31 13:49:54.0082,Raven.Database.Server.HttpServer,Debug,Request # 708: GET     -     0 ms - <default>  - 304 - /docs/agent/DEVPC12,
2012-05-31 13:49:54.0702,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 222 because: PUT agent/DEVPC12,
2012-05-31 13:49:54.0702,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.1264799,
2012-05-31 13:49:54.0702,Raven.Database.Server.HttpServer,Debug,Request # 709: POST    -   127 ms - <default>  - 200 - /bulk_docs,
2012-05-31 13:49:54.0702,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0300-0000-00000000006c,
2012-05-31 13:49:54.0702,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 1 documents remained",
2012-05-31 13:49:54.0702,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 1 documents in IndexName: Temp/AgentRecords, LastIndexedEtag: 00000000-0000-0300-0000-00000000006c",
2012-05-31 13:49:54.0702,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Temp/AgentRecords. (agent/DEVPC12),
2012-05-31 13:49:54.0702,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on agent/DEVPC12 result in index Temp/AgentRecords gave document: 	__document_id IS: agent/devpc12
",
2012-05-31 13:49:54.0702,Raven.Database.Server.HttpServer,Debug,"	PUT agent/DEVPC12
",
2012-05-31 13:49:54.0702,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Temp/AgentRecords,
2012-05-31 13:49:54.2133,Raven.Database.Server.HttpServer,Warn,Error on request,"Raven.Abstractions.Exceptions.ConcurrencyException: PUT attempted on document 'agent/DEVPC12' using a non current etag
   at Raven.Storage.Esent.StorageActions.DocumentStorageActions.EnsureDocumentEtagMatch(String key, Nullable`1 etag, String method) in c:\Builds\RavenDB-Stable\Raven.Storage.Esent\StorageActions\Util.cs:line 44
   at Raven.Storage.Esent.StorageActions.DocumentStorageActions.AddDocument(String key, Nullable`1 etag, RavenJObject data, RavenJObject metadata) in c:\Builds\RavenDB-Stable\Raven.Storage.Esent\StorageActions\Documents.cs:line 283
   at Raven.Database.DocumentDatabase.<>c__DisplayClass37.<Put>b__30(IStorageActionsAccessor actions) in c:\Builds\RavenDB-Stable\Raven.Database\DocumentDatabase.cs:line 473
   at Raven.Storage.Esent.TransactionalStorage.Batch(Action`1 action) in c:\Builds\RavenDB-Stable\Raven.Storage.Esent\TransactionalStorage.cs:line 330
   at Raven.Database.DocumentDatabase.Put(String key, Nullable`1 etag, RavenJObject document, RavenJObject metadata, TransactionInformation transactionInformation) in c:\Builds\RavenDB-Stable\Raven.Database\DocumentDatabase.cs:line 461
   at Raven.Database.Extensions.CommandExtensions.Execute(ICommandData self, DocumentDatabase database) in c:\Builds\RavenDB-Stable\Raven.Database\Extensions\CommandExtensions.cs:line 25
   at Raven.Database.DocumentDatabase.<>c__DisplayClassca.<Batch>b__c6(IStorageActionsAccessor actions) in c:\Builds\RavenDB-Stable\Raven.Database\DocumentDatabase.cs:line 1178
   at Raven.Storage.Esent.TransactionalStorage.ExecuteBatch(Action`1 action) in c:\Builds\RavenDB-Stable\Raven.Storage.Esent\TransactionalStorage.cs:line 376
   at Raven.Storage.Esent.TransactionalStorage.Batch(Action`1 action) in c:\Builds\RavenDB-Stable\Raven.Storage.Esent\TransactionalStorage.cs:line 337
   at Raven.Database.DocumentDatabase.Batch(IEnumerable`1 commands) in c:\Builds\RavenDB-Stable\Raven.Database\DocumentDatabase.cs:line 1208
   at Raven.Database.Server.Responders.DocumentBatch.Batch(IHttpContext context) in c:\Builds\RavenDB-Stable\Raven.Database\Server\Responders\DocumentBatch.cs:line 94
   at Raven.Database.Server.Responders.DocumentBatch.Respond(IHttpContext context) in c:\Builds\RavenDB-Stable\Raven.Database\Server\Responders\DocumentBatch.cs:line 38
   at Raven.Database.Server.HttpServer.DispatchRequest(IHttpContext ctx) in c:\Builds\RavenDB-Stable\Raven.Database\Server\HttpServer.cs:line 548
   at Raven.Database.Server.HttpServer.HandleActualRequest(IHttpContext ctx) in c:\Builds\RavenDB-Stable\Raven.Database\Server\HttpServer.cs:line 315"
2012-05-31 13:49:54.2133,Raven.Database.Server.HttpServer,Debug,Request # 710: POST    -     7 ms - <default>  - 409 - /bulk_docs,
2012-05-31 13:49:54.2133,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 222, for: ReducingExecuter, will wait for additional work",
2012-05-31 13:49:54.2133,Raven.Database.Server.HttpServer,Debug,"	PUT agent/DEVPC12
",
2012-05-31 13:49:54.2613,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 223 because: WORK BY IndexingExecuter,
2012-05-31 13:49:54.2613,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 223, for: ReducingExecuter, will wait for additional work",
2012-05-31 13:49:54.2613,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 223, for: IndexingExecuter, will wait for additional work",
2012-05-31 13:49:56.0344,Raven.Database.Server.HttpServer,Debug,Request # 711: GET     -    50 ms - <default>  - 200 - /stats?noCache=-287366139,
2012-05-31 13:50:31.6920,Raven.Database.Server.HttpServer,Warn,Error on request,"Raven.Abstractions.Exceptions.ConcurrencyException: PUT attempted on document 'agent/DEVPC12' using a non current etag
   at Raven.Storage.Esent.StorageActions.DocumentStorageActions.EnsureDocumentEtagMatch(String key, Nullable`1 etag, String method) in c:\Builds\RavenDB-Stable\Raven.Storage.Esent\StorageActions\Util.cs:line 44
   at Raven.Storage.Esent.StorageActions.DocumentStorageActions.AddDocument(String key, Nullable`1 etag, RavenJObject data, RavenJObject metadata) in c:\Builds\RavenDB-Stable\Raven.Storage.Esent\StorageActions\Documents.cs:line 283
   at Raven.Database.DocumentDatabase.<>c__DisplayClass37.<Put>b__30(IStorageActionsAccessor actions) in c:\Builds\RavenDB-Stable\Raven.Database\DocumentDatabase.cs:line 473
   at Raven.Storage.Esent.TransactionalStorage.Batch(Action`1 action) in c:\Builds\RavenDB-Stable\Raven.Storage.Esent\TransactionalStorage.cs:line 330
   at Raven.Database.DocumentDatabase.Put(String key, Nullable`1 etag, RavenJObject document, RavenJObject metadata, TransactionInformation transactionInformation) in c:\Builds\RavenDB-Stable\Raven.Database\DocumentDatabase.cs:line 461
   at Raven.Database.Extensions.CommandExtensions.Execute(ICommandData self, DocumentDatabase database) in c:\Builds\RavenDB-Stable\Raven.Database\Extensions\CommandExtensions.cs:line 25
   at Raven.Database.DocumentDatabase.<>c__DisplayClassca.<Batch>b__c6(IStorageActionsAccessor actions) in c:\Builds\RavenDB-Stable\Raven.Database\DocumentDatabase.cs:line 1178
   at Raven.Storage.Esent.TransactionalStorage.ExecuteBatch(Action`1 action) in c:\Builds\RavenDB-Stable\Raven.Storage.Esent\TransactionalStorage.cs:line 376
   at Raven.Storage.Esent.TransactionalStorage.Batch(Action`1 action) in c:\Builds\RavenDB-Stable\Raven.Storage.Esent\TransactionalStorage.cs:line 337
   at Raven.Database.DocumentDatabase.Batch(IEnumerable`1 commands) in c:\Builds\RavenDB-Stable\Raven.Database\DocumentDatabase.cs:line 1208
   at Raven.Database.Server.Responders.DocumentBatch.Batch(IHttpContext context) in c:\Builds\RavenDB-Stable\Raven.Database\Server\Responders\DocumentBatch.cs:line 94
   at Raven.Database.Server.Responders.DocumentBatch.Respond(IHttpContext context) in c:\Builds\RavenDB-Stable\Raven.Database\Server\Responders\DocumentBatch.cs:line 38
   at Raven.Database.Server.HttpServer.DispatchRequest(IHttpContext ctx) in c:\Builds\RavenDB-Stable\Raven.Database\Server\HttpServer.cs:line 548
   at Raven.Database.Server.HttpServer.HandleActualRequest(IHttpContext ctx) in c:\Builds\RavenDB-Stable\Raven.Database\Server\HttpServer.cs:line 315"
2012-05-31 13:50:31.7000,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'agent/DEVPC12' was found,
2012-05-31 13:50:31.7000,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'agent/DEVPC12' was found,
2012-05-31 13:50:31.6920,Raven.Database.Server.HttpServer,Debug,Request # 712: POST    -     7 ms - <default>  - 409 - /bulk_docs,
2012-05-31 13:50:31.7000,Raven.Database.Server.HttpServer,Debug,Request # 713: GET     -     3 ms - <default>  - 200 - /docs/agent/DEVPC12,
